formula,target,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
K2In1Ag1I6,-0.774311808933333,19,53,34,45.2,10.48,53,3,96,93,72.2,29.12,96,39.0983,126.90447,87.80617,106.230962,26.8530648,126.90447,336.53,1234.93,898.4,465.884,153.8092,386.85,1,17,16,12.8,5.08,17,4,5,1,4.8,0.32,5,139,203,64,152.7,20.12,139,0.82,2.66,1.84,2.131,0.6348,2.66,1,2,1,1.7,0.42,2,0,5,5,3.1,2.28,5,0,10,10,8.0,3.2,10,0,0,0,0.0,0.0,0,1,17,16,12.8,5.08,17,0,1,1,0.3,0.42,0,0,5,5,1.1,0.78,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,5,4,1.4,0.72,1,16.33,73.1066666667,56.7766666667,44.48933333334,11.446933333344,43.015,0,1.062,1.062,0.6372,0.50976,1.062,0,0.0,0.0,0.0,0.0,0,64,229,165,120.6,67.92,64
Rb2Ag1Sb1I6,-0.772366496333333,37,53,16,49.0,5.2,53,4,96,92,73.4,29.44,96,85.4678,126.90447,41.43667,116.199062,13.9586772,126.90447,312.46,1234.93,922.47,508.473,224.3528,386.85,1,17,16,13.0,5.2,17,5,5,0,5.0,0.0,5,139,220,81,155.8,25.68,139,0.82,2.66,1.84,2.158,0.6024,2.66,1,2,1,1.7,0.42,2,0,5,5,3.3,2.04,5,0,10,10,8.0,3.2,10,0,0,0,0.0,0.0,0,1,17,16,13.0,5.2,17,0,1,1,0.3,0.42,0,0,3,3,0.9,0.54,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,3,2,1.2,0.36,1,16.33,90.7225,74.3925,48.7425,16.792,43.015,0,1.062,1.062,0.6372,0.50976,1.062,0,0.0,0.0,0.0,0.0,0,64,229,165,123.3,71.16,64
K2Ag1Bi1I6,-0.769871968933333,19,83,64,48.6,12.16,53,3,96,93,73.3,29.78,96,39.0983,208.9804,169.8821,115.647202,32.1753612,126.90447,336.53,1234.93,898.4,477.349,164.9264,386.85,1,17,16,13.0,5.2,17,4,6,2,4.9,0.36,5,139,203,64,153.3,19.88,139,0.82,2.66,1.84,2.155,0.606,2.66,1,2,1,1.7,0.42,2,0,5,5,3.3,2.04,5,0,10,10,8.0,3.2,10,0,14,14,1.4,2.52,0,1,29,28,14.4,6.04,17,0,1,1,0.3,0.42,0,0,3,3,0.9,0.54,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,3,2,1.2,0.36,1,16.33,73.1066666667,56.7766666667,45.35833333334,11.099333333344,43.015,0,1.062,1.062,0.6372,0.50976,1.062,0,0.0,0.0,0.0,0.0,0,12,229,217,107.9,71.86,64
Rb2Al1Au1I6,-0.7685772275,13,79,66,48.4,11.64,53,4,96,92,72.3,28.58,96,26.9815386,196.966569,169.9850304,115.63105276,29.795203936,126.90447,312.46,1337.33,1024.87,521.682,245.4872,386.85,1,17,16,12.8,5.08,17,3,6,3,4.9,0.38,5,121,220,99,153.1,26.76,139,0.82,2.66,1.84,2.175,0.655,2.66,1,2,1,1.7,0.42,2,0,5,5,3.1,2.28,5,0,10,10,7.0,4.2,10,0,14,14,1.4,2.52,0,1,25,24,13.2,6.92,17,0,1,1,0.3,0.42,0,0,5,5,1.1,0.78,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,5,4,1.4,0.72,1,16.48,90.7225,74.2425,47.2715,17.3804,43.015,0,1.062,1.062,0.6372,0.50976,1.062,0,0.0,0.0,0.0,0.0,0,64,229,165,129.2,78.24,64
Cs2Tl1Au1I6,-0.766963359586207,53,81,28,58.8,8.48,53,5,96,91,72.8,28.48,96,126.90447,204.3833,77.47883,142.85875928,23.126470088,126.90447,301.59,1337.33,1035.74,483.861,189.3216,386.85,1,17,16,12.8,5.08,17,5,6,1,5.4,0.48,5,136,244,108,160.3,33.48,139,0.79,2.66,1.87,2.17,0.662,2.66,1,2,1,1.7,0.42,2,0,5,5,3.1,2.28,5,0,10,10,8.0,3.2,10,0,14,14,2.8,4.48,0,1,27,26,15.6,5.84,17,0,1,1,0.3,0.42,0,0,5,5,1.1,0.78,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,5,4,1.4,0.72,1,16.7,115.765,99.065,53.323,24.9768,43.015,0,1.062,1.062,0.6372,0.50976,1.062,0,0.0,0.0,0.0,0.0,0,64,229,165,126.1,74.52,64
Rb2Hg1Sb1I6,-0.765942067,37,80,43,52.3,6.38,53,4,96,92,74.0,28.6,96,85.4678,200.59,115.1222,125.471242,16.7436252,126.90447,234.32,903.78,669.46,408.412,99.0736,386.85,1,17,16,13.1,5.06,17,5,6,1,5.1,0.18,5,132,220,88,154.5,26.2,139,0.82,2.66,1.84,2.165,0.594,2.66,1,2,1,1.8,0.32,2,0,5,5,3.3,2.04,5,0,10,10,8.0,3.2,10,0,14,14,1.4,2.52,0,1,26,25,14.5,5.4,17,0,1,1,0.2,0.32,0,0,3,3,0.9,0.54,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,3,3,1.1,0.38,1,25.2375862069,90.7225,65.4849137931,49.63325862069,16.435696551724,43.015,0,1.062,1.062,0.6372,0.50976,1.062,0,0.0,0.0,0.0,0.0,0,64,229,165,117.4,64.08,64
Cs2Cu1Sb1I6,-0.765725537086207,29,55,26,50.8,4.36,53,5,96,91,73.5,29.3,96,63.546,132.9054519,69.3594519,121.25437238,11.541674476,126.90447,301.59,1357.77,1056.18,518.583,244.8768,386.85,1,17,16,13.0,5.2,17,4,6,2,5.1,0.36,5,132,244,112,159.3,33.88,139,0.79,2.66,1.87,2.149,0.6132,2.66,1,2,1,1.7,0.42,2,0,5,5,3.3,2.04,5,0,10,10,8.0,3.2,10,0,0,0,0.0,0.0,0,1,17,16,13.0,5.2,17,0,1,1,0.3,0.42,0,0,3,3,0.9,0.54,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,3,2,1.2,0.36,1,11.07,115.765,104.695,53.225,25.016,43.015,0,1.062,1.062,0.6372,0.50976,1.062,0,0.0,0.0,0.0,0.0,0,64,229,165,123.3,71.16,64
Rb2Ga1Ag1I6,-0.765714874833333,31,53,22,47.0,7.2,53,4,96,92,72.3,28.78,96,69.723,126.90447,57.18147,110.995362,19.0909296,126.90447,302.91,1234.93,932.02,448.386,157.3088,386.85,1,17,16,12.8,5.08,17,4,5,1,4.9,0.18,5,122,220,98,154.1,26.36,139,0.82,2.66,1.84,2.134,0.6312,2.66,1,2,1,1.7,0.42,2,0,5,5,3.1,2.28,5,0,10,10,8.0,3.2,10,0,0,0,0.0,0.0,0,1,17,16,12.8,5.08,17,0,1,1,0.3,0.42,0,0,5,5,1.1,0.78,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,5,4,1.4,0.72,1,16.33,90.7225,74.3925,47.47225,17.3001,43.015,0,1.062,1.062,0.6372,0.50976,1.062,0,0.0,0.0,0.0,0.0,0,64,229,165,113.1,68.74,64
Rb2In1As1I6,-0.7643425705,33,53,20,47.4,7.04,53,4,96,92,74.3,28.12,96,74.9216,126.90447,51.98287,112.210202,18.1546812,126.90447,312.46,1090.0,777.54,446.577,128.6846,386.85,1,17,16,13.2,4.92,17,4,5,1,4.9,0.18,5,119,220,101,153.5,26.6,139,0.82,2.66,1.84,2.156,0.6096,2.66,1,2,1,1.8,0.32,2,0,5,5,3.4,1.92,5,0,10,10,8.0,3.2,10,0,0,0,0.0,0.0,0,1,17,16,13.2,4.92,17,0,1,1,0.2,0.32,0,0,5,5,1.4,1.04,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,5,4,1.6,0.96,1,22.175,90.7225,68.5475,48.597,16.8502,43.015,0,1.062,1.062,0.6372,0.50976,1.062,0,0.0,0.0,0.0,0.0,0,64,229,165,114.7,60.84,64
Na2Tl1Cu1Br6,-0.762701688,11,81,70,34.2,10.32,35,2,95,93,71.4,29.24,95,22.98976928,204.3833,181.39353072,79.333283856,25.6948626016,79.904,265.8,1357.77,1091.97,427.131,216.1016,265.8,1,17,16,12.8,5.08,17,3,6,3,4.0,0.4,4,120,166,46,132.9,15.66,120,0.93,2.96,2.03,2.314,0.7752,2.96,1,2,1,1.7,0.42,2,0,5,5,3.1,2.28,5,0,10,10,8.0,3.2,10,0,14,14,1.4,2.52,0,1,27,26,14.2,5.92,17,0,1,1,0.3,0.42,0,0,5,5,1.1,0.78,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,5,4,1.4,0.72,1,11.07,29.48,18.41,27.33466666666,3.337866666664,29.48,0,1.457,1.457,0.8742,0.69936,1.457,0,0.0,0.0,0.0,0.0,0,64,229,165,126.1,74.52,64
Rb2Tl1Hg1I6,-0.7626296465,37,81,44,55.3,10.08,53,4,96,92,73.1,28.06,96,85.4678,204.3833,118.9155,133.733572,27.5012312,126.90447,234.32,577.0,342.68,375.734,53.5924,386.85,1,17,16,12.9,4.94,17,5,6,1,5.2,0.32,5,132,220,88,155.1,25.96,139,0.82,2.66,1.84,2.122,0.6456,2.66,1,2,1,1.8,0.32,2,0,5,5,3.1,2.28,5,0,10,10,8.0,3.2,10,0,14,14,2.8,4.48,0,1,27,26,15.7,5.88,17,0,1,1,0.2,0.32,0,0,5,5,1.1,0.78,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,5,5,1.3,0.74,1,25.2375862069,90.7225,65.4849137931,49.16825862069,16.621696551724,43.015,0,1.062,1.062,0.6372,0.50976,1.062,0,0.0,0.0,0.0,0.0,0,64,229,165,120.2,67.44,64
Rb2Cu1Bi1I6,-0.7620227355,29,83,54,50.4,9.64,53,4,96,92,73.4,29.64,96,63.546,208.9804,145.4344,120.488882,25.3970092,126.90447,312.46,1357.77,1045.31,484.819,186.5064,386.85,1,17,16,13.0,5.2,17,4,6,2,5.0,0.2,5,132,220,88,155.4,25.84,139,0.82,2.66,1.84,2.152,0.6096,2.66,1,2,1,1.7,0.42,2,0,5,5,3.3,2.04,5,0,10,10,8.0,3.2,10,0,14,14,1.4,2.52,0,1,29,28,14.4,6.04,17,0,1,1,0.3,0.42,0,0,3,3,0.9,0.54,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,3,2,1.2,0.36,1,11.07,90.7225,79.6525,48.3555,16.9468,43.015,0,1.062,1.062,0.6372,0.50976,1.062,0,0.0,0.0,0.0,0.0,0,12,229,217,107.9,71.86,64
Cs2Sb1Au1I6,-0.758773003086207,51,79,28,55.8,4.64,53,5,96,91,73.7,29.02,96,121.76,196.966569,75.206569,134.59642928,12.474027944,126.90447,301.59,1337.33,1035.74,516.539,241.6064,386.85,1,17,16,13.0,5.2,17,5,6,1,5.3,0.42,5,136,244,108,159.7,33.72,139,0.79,2.66,1.87,2.213,0.6018,2.66,1,2,1,1.7,0.42,2,0,5,5,3.3,2.04,5,0,10,10,8.0,3.2,10,0,14,14,1.4,2.52,0,1,25,24,14.4,5.36,17,0,1,1,0.3,0.42,0,0,3,3,0.9,0.54,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,3,2,1.2,0.36,1,16.7,115.765,99.065,53.788,24.7908,43.015,0,1.062,1.062,0.6372,0.50976,1.062,0,0.0,0.0,0.0,0.0,0,64,229,165,123.3,71.16,64
Cs2Ga1Au1I6,-0.758742555586207,31,79,48,53.8,5.52,53,5,96,91,72.6,28.36,96,69.723,196.966569,127.243569,129.39272928,14.919856992,126.90447,301.59,1337.33,1035.74,456.452,176.1756,386.85,1,17,16,12.8,5.08,17,4,6,2,5.2,0.48,5,122,244,122,158.0,34.4,139,0.79,2.66,1.87,2.189,0.6354,2.66,1,2,1,1.7,0.42,2,0,5,5,3.1,2.28,5,0,10,10,8.0,3.2,10,0,14,14,1.4,2.52,0,1,25,24,14.2,5.52,17,0,1,1,0.3,0.42,0,0,5,5,1.1,0.78,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,5,4,1.4,0.72,1,16.7,115.765,99.065,52.51775,25.2989,43.015,0,1.062,1.062,0.6372,0.50976,1.062,0,0.0,0.0,0.0,0.0,0,64,229,165,113.1,68.74,64
Na2Li1Bi1I6,-0.758639368666667,3,83,80,42.6,20.56,53,1,96,95,66.7,39.02,96,6.941,208.9804,202.0394,102.332775856,50.8155578016,126.90447,370.87,544.4,173.53,406.093,37.1808,386.85,1,17,16,12.0,6.6,17,2,6,4,4.4,1.04,5,128,166,38,144.2,9.48,139,0.93,2.66,1.73,2.082,0.6936,2.66,1,2,1,1.7,0.42,2,0,5,5,3.3,2.04,5,0,10,10,7.0,4.2,10,0,14,14,1.4,2.52,0,1,29,28,13.4,7.44,17,0,1,1,0.3,0.42,0,0,3,3,0.9,0.54,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,3,2,1.2,0.36,1,16.5933333333,43.015,26.4216666667,36.61199999999,7.683600000012,43.015,0,1.062,1.062,0.6372,0.50976,1.062,0,0.0,0.0,0.0,0.0,0,12,229,217,108.3,72.42,64
K2Tl2I6,-0.7519705786,19,81,62,51.8,13.12,53,3,96,93,73.4,28.16,96,39.0983,204.3833,165.285,124.839002,34.2962808,126.90447,336.53,577.0,240.47,414.816,64.8736,386.85,1,17,16,13.0,4.8,17,4,6,2,5.0,0.4,5,139,203,64,153.0,20.0,139,0.82,2.66,1.84,2.084,0.6912,2.66,1,2,1,1.8,0.32,2,0,5,5,3.2,2.16,5,0,10,10,8.0,3.2,10,0,14,14,2.8,4.48,0,1,27,26,15.8,5.92,17,0,1,1,0.2,0.32,0,0,5,5,1.6,1.36,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,5,4,1.8,1.28,1,26.91,73.1066666667,46.1966666667,45.81233333334,10.917733333344,43.015,0,1.062,1.062,0.6372,0.50976,1.062,0,0.0,0.0,0.0,0.0,0,64,229,165,123.0,70.8,64
Rb2In1Au1I6,-0.7509158305,37,79,42,52.0,6.6,53,4,96,92,72.5,28.7,96,85.4678,196.966569,111.498769,124.4146989,17.49809934,126.90447,312.46,1337.33,1024.87,471.31,173.204,386.85,1,17,16,12.8,5.08,17,5,6,1,5.1,0.18,5,136,220,84,155.2,25.92,139,0.82,2.66,1.84,2.192,0.6312,2.66,1,2,1,1.7,0.42,2,0,5,5,3.1,2.28,5,0,10,10,8.0,3.2,10,0,14,14,1.4,2.52,0,1,25,24,14.2,5.52,17,0,1,1,0.3,0.42,0,0,5,5,1.1,0.78,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,5,4,1.4,0.72,1,16.7,90.7225,74.0225,48.0495,17.0692,43.015,0,1.062,1.062,0.6372,0.50976,1.062,0,0.0,0.0,0.0,0.0,0,64,229,165,120.6,67.92,64
Na2Ag1As1Br6,-0.746737956333334,11,47,36,31.2,8.08,35,2,95,93,72.3,29.58,95,22.98976928,107.8682,84.87843072,70.819333856,19.1318258304,79.904,265.8,1234.93,969.13,466.147,278.5272,265.8,1,17,16,13.0,5.2,17,3,5,2,3.9,0.36,4,119,166,47,131.6,16.44,120,0.93,2.96,2.03,2.373,0.7044,2.96,1,2,1,1.7,0.42,2,0,5,5,3.3,2.04,5,0,10,10,8.0,3.2,10,0,0,0,0.0,0.0,0,1,17,16,13.0,5.2,17,0,1,1,0.3,0.42,0,0,3,3,0.9,0.54,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,3,2,1.2,0.36,1,16.33,29.48,13.15,27.38716666666,3.253866666664,29.48,0,1.457,1.457,0.8742,0.69936,1.457,0,0.0,0.0,0.0,0.0,0,64,229,165,123.3,71.16,64
Cs2Hg1As1I6,-0.746834269586207,33,80,47,54.1,5.54,53,5,96,91,74.1,28.26,96,74.9216,200.59,125.6684,130.27493238,15.115221332,126.90447,234.32,1090.0,855.68,424.86,133.028,386.85,1,17,16,13.1,5.06,17,4,6,2,5.2,0.48,5,119,244,125,157.3,34.68,139,0.79,2.66,1.87,2.172,0.5872,2.66,1,2,1,1.8,0.32,2,0,5,5,3.3,2.04,5,0,10,10,8.0,3.2,10,0,14,14,1.4,2.52,0,1,26,25,14.5,5.4,17,0,1,1,0.2,0.32,0,0,3,3,0.9,0.54,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,3,3,1.1,0.38,1,22.175,115.765,93.59,53.70325862069,24.824696551724,43.015,0,1.062,1.062,0.6372,0.50976,1.062,0,0.0,0.0,0.0,0.0,0,64,229,165,117.4,64.08,64
K2Hg1Bi1I6,-0.7446331496,19,83,64,51.9,13.16,53,3,96,93,73.9,28.94,96,39.0983,208.9804,169.8821,124.919382,34.3284328,126.90447,234.32,544.4,310.08,377.288,44.8968,386.85,1,17,16,13.1,5.06,17,4,6,2,5.0,0.4,5,132,203,71,152.0,20.4,139,0.82,2.66,1.84,2.162,0.5976,2.66,1,2,1,1.8,0.32,2,0,5,5,3.3,2.04,5,0,10,10,8.0,3.2,10,0,14,14,2.8,4.48,0,1,29,28,15.9,5.96,17,0,1,1,0.2,0.32,0,0,3,3,0.9,0.54,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,3,3,1.1,0.38,1,25.2375862069,73.1066666667,47.8690804598,46.24909195403,10.743029885068,43.015,0,1.062,1.062,0.6372,0.50976,1.062,0,0.0,0.0,0.0,0.0,0,12,229,217,102.0,63.6,64
Rb2Bi1Au1I6,-0.7449667165,37,83,46,55.4,10.24,53,4,96,92,73.6,29.36,96,85.4678,208.9804,123.5126,133.8309389,27.65701824,126.90447,312.46,1337.33,1024.87,482.775,183.236,386.85,1,17,16,13.0,5.2,17,5,6,1,5.2,0.32,5,136,220,84,155.8,25.68,139,0.82,2.66,1.84,2.216,0.5976,2.66,1,2,1,1.7,0.42,2,0,5,5,3.3,2.04,5,0,10,10,8.0,3.2,10,0,14,14,2.8,4.48,0,1,29,28,15.8,5.92,17,0,1,1,0.3,0.42,0,0,3,3,0.9,0.54,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,3,2,1.2,0.36,1,16.7,90.7225,74.0225,48.9185,16.7216,43.015,0,1.062,1.062,0.6372,0.50976,1.062,0,0.0,0.0,0.0,0.0,0,12,229,217,107.9,71.86,64
K2Ga1Hg1I6,-0.7412763106,19,80,61,46.7,14.22,53,3,96,93,72.7,28.22,96,39.0983,200.59,161.4917,110.993642,37.0122652,126.90447,234.32,386.85,152.53,353.139,40.4532,386.85,1,17,16,12.9,4.94,17,4,6,2,4.8,0.48,5,122,203,81,149.4,21.44,139,0.82,2.66,1.84,2.141,0.6228,2.66,1,2,1,1.8,0.32,2,0,5,5,3.1,2.28,5,0,10,10,8.0,3.2,10,0,14,14,1.4,2.52,0,1,26,25,14.3,5.58,17,0,1,1,0.2,0.32,0,0,5,5,1.1,0.78,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,5,5,1.3,0.74,1,18.8575,73.1066666667,54.2491666667,44.83984195403,11.306729885068,43.015,0,1.062,1.062,0.6372,0.50976,1.062,0,0.0,0.0,0.0,0.0,0,64,229,165,107.2,60.48,64
K2Tl1As1I6,-0.7381522196,19,81,62,47.0,14.0,53,3,96,93,74.2,28.48,96,39.0983,204.3833,165.285,111.892832,36.5120592,126.90447,336.53,1090.0,753.47,466.116,146.9536,386.85,1,17,16,13.2,4.92,17,4,6,2,4.8,0.48,5,119,203,84,150.4,21.04,139,0.82,2.66,1.84,2.14,0.632,2.66,1,2,1,1.8,0.32,2,0,5,5,3.4,1.92,5,0,10,10,8.0,3.2,10,0,14,14,1.4,2.52,0,1,27,26,14.6,5.44,17,0,1,1,0.2,0.32,0,0,5,5,1.4,1.04,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,5,4,1.6,0.96,1,22.175,73.1066666667,50.9316666667,45.33883333334,11.107133333344,43.015,0,1.062,1.062,0.6372,0.50976,1.062,0,0.0,0.0,0.0,0.0,0,64,229,165,120.2,67.44,64
Rb2Tl1Ag1I6,-0.738391607833333,37,81,44,52.0,7.0,53,4,96,92,72.5,28.9,96,85.4678,204.3833,118.9155,124.461392,18.9160752,126.90447,312.46,1234.93,922.47,475.795,172.068,386.85,1,17,16,12.8,5.08,17,5,6,1,5.1,0.18,5,139,220,81,156.4,25.44,139,0.82,2.66,1.84,2.115,0.654,2.66,1,2,1,1.7,0.42,2,0,5,5,3.1,2.28,5,0,10,10,8.0,3.2,10,0,14,14,1.4,2.52,0,1,27,26,14.2,5.92,17,0,1,1,0.3,0.42,0,0,5,5,1.1,0.78,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,5,4,1.4,0.72,1,16.33,90.7225,74.3925,48.2775,16.978,43.015,0,1.062,1.062,0.6372,0.50976,1.062,0,0.0,0.0,0.0,0.0,0,64,229,165,126.1,74.52,64
K2Al1Au1I6,-0.7324155696,13,79,66,44.8,16.68,53,3,96,93,72.1,28.86,96,26.9815386,196.966569,169.9850304,106.35715276,42.778663936,126.90447,336.53,1337.33,1000.8,526.496,243.5616,386.85,1,17,16,12.8,5.08,17,3,6,3,4.7,0.62,5,121,203,82,149.7,21.32,139,0.82,2.66,1.84,2.175,0.655,2.66,1,2,1,1.7,0.42,2,0,5,5,3.1,2.28,5,0,10,10,7.0,4.2,10,0,14,14,1.4,2.52,0,1,25,24,13.2,6.92,17,0,1,1,0.3,0.42,0,0,5,5,1.1,0.78,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,5,4,1.4,0.72,1,16.48,73.1066666667,56.6266666667,43.74833333334,11.743333333344,43.015,0,1.062,1.062,0.6372,0.50976,1.062,0,0.0,0.0,0.0,0.0,0,64,229,165,129.2,78.24,64
K2Ag1Sb1I6,-0.730813903433333,19,53,34,45.4,10.56,53,3,96,93,73.2,29.72,96,39.0983,126.90447,87.80617,106.925162,27.1307448,126.90447,336.53,1234.93,898.4,513.287,222.4272,386.85,1,17,16,13.0,5.2,17,4,5,1,4.8,0.32,5,139,203,64,152.4,20.24,139,0.82,2.66,1.84,2.158,0.6024,2.66,1,2,1,1.7,0.42,2,0,5,5,3.3,2.04,5,0,10,10,8.0,3.2,10,0,0,0,0.0,0.0,0,1,17,16,13.0,5.2,17,0,1,1,0.3,0.42,0,0,3,3,0.9,0.54,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,3,2,1.2,0.36,1,16.33,73.1066666667,56.7766666667,45.21933333334,11.154933333344,43.015,0,1.062,1.062,0.6372,0.50976,1.062,0,0.0,0.0,0.0,0.0,0,64,229,165,123.3,71.16,64
K2Ga1Ag1I6,-0.728462776933333,19,53,34,43.4,12.24,53,3,96,93,72.1,29.06,96,39.0983,126.90447,87.80617,101.721462,31.4489572,126.90447,302.91,1234.93,932.02,453.2,156.346,386.85,1,17,16,12.8,5.08,17,4,5,1,4.7,0.42,5,122,203,81,150.7,20.92,139,0.82,2.66,1.84,2.134,0.6312,2.66,1,2,1,1.7,0.42,2,0,5,5,3.1,2.28,5,0,10,10,8.0,3.2,10,0,0,0,0.0,0.0,0,1,17,16,12.8,5.08,17,0,1,1,0.3,0.42,0,0,5,5,1.1,0.78,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,5,4,1.4,0.72,1,16.33,73.1066666667,56.7766666667,43.94908333334,11.663033333344,43.015,0,1.062,1.062,0.6372,0.50976,1.062,0,0.0,0.0,0.0,0.0,0,64,229,165,113.1,68.74,64
